path_audio,genre,song_name,path_video
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Sons Of Texas - Baptized In the Rio Grande (Official Music Video).f140.m4a,metal,Sons Of Texas - Baptized In the Rio Grande (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Sons Of Texas - Baptized In the Rio Grande (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Sons Of Texas - Blameshift (Official Video).f140.m4a,metal,Sons Of Texas - Blameshift (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Sons Of Texas - Blameshift (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Sons Of Texas - September (Official Music Video).f140.m4a,metal,Sons Of Texas - September (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Sons Of Texas - September (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - Critter (Music Video).f140.m4a,metal,Steel Panther - Critter (Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - Critter (Music Video).f134.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - Gloryhole (Explicit).f140.m4a,metal,Steel Panther - Gloryhole (Explicit),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - Gloryhole (Explicit).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - I Got What You Want.f140.m4a,metal,Steel Panther - I Got What You Want,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - I Got What You Want.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - If You Really Really Love Me.f140.m4a,metal,Steel Panther - If You Really Really Love Me,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - If You Really Really Love Me.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\STEEL PANTHER - It Wont Suck Itself.f140.m4a,metal,STEEL PANTHER - It Wont Suck Itself,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\STEEL PANTHER - It Wont Suck Itself.f136.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - Party Like Tomorrow Is The End Of The World (Clean).f140.m4a,metal,Steel Panther - Party Like Tomorrow Is The End Of The World (Clean),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - Party Like Tomorrow Is The End Of The World (Clean).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - Poontang Boomerang.f140.m4a,metal,Steel Panther - Poontang Boomerang,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - Poontang Boomerang.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - Pussywhipped.f140.m4a,metal,Steel Panther - Pussywhipped,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Steel Panther - Pussywhipped.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Texas Hippie Coalition - 'Hands Up' Lyric Video.f140.m4a,metal,Texas Hippie Coalition - 'Hands Up' Lyric Video,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Texas Hippie Coalition - 'Hands Up' Lyric Video.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Texas Hippie Coalition - 'Turn It Up' Official Video.f140.m4a,metal,Texas Hippie Coalition - 'Turn It Up' Official Video,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Texas Hippie Coalition - 'Turn It Up' Official Video.f136.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THC Takes Over Europe 2011.f140.m4a,metal,THC Takes Over Europe 2011,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THC Takes Over Europe 2011.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE ANSWER - Gone Too Long (Official Video) _ Napalm Records.f140.m4a,metal,THE ANSWER - Gone Too Long (Official Video) _ Napalm Records,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE ANSWER - Gone Too Long (Official Video) _ Napalm Records.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE ANSWER - New Horizon (Official Video) _ Napalm Records.f140.m4a,metal,THE ANSWER - New Horizon (Official Video) _ Napalm Records,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE ANSWER - New Horizon (Official Video) _ Napalm Records.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE ANSWER - Red (Official Video) _ Napalm Records.f140.m4a,metal,THE ANSWER - Red (Official Video) _ Napalm Records,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE ANSWER - Red (Official Video) _ Napalm Records.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Answer - Rock n Roll Outlaw.f140.m4a,metal,The Answer - Rock n Roll Outlaw,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Answer - Rock n Roll Outlaw.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Glorious Sons - 'Heavy' (Official Video).f140.m4a,metal,The Glorious Sons - 'Heavy' (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Glorious Sons - 'Heavy' (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Glorious Sons - Lightning (Official Video).f140.m4a,metal,The Glorious Sons - Lightning (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Glorious Sons - Lightning (Official Video).f399.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Glorious Sons - Ruby.f140.m4a,metal,The Glorious Sons - Ruby,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Glorious Sons - Ruby.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE LAZYS - Howling Woman.f140.m4a,metal,THE LAZYS - Howling Woman,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE LAZYS - Howling Woman.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE LAZYS - Shake It Like You Mean It.f140.m4a,metal,THE LAZYS - Shake It Like You Mean It,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE LAZYS - Shake It Like You Mean It.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Lazys-  All Fired Up.f140.m4a,metal,The Lazys-  All Fired Up,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Lazys-  All Fired Up.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Lazys-Authority.f140.m4a,metal,The Lazys-Authority,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Lazys-Authority.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE NEW BLACK - With A Grin (2016) _ Official Music Video _ AFM Records.f140.m4a,metal,THE NEW BLACK - With A Grin (2016) _ Official Music Video _ AFM Records,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE NEW BLACK - With A Grin (2016) _ Official Music Video _ AFM Records.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The New Roses 'Medicine Man' (Official Video HD).f140.m4a,metal,The New Roses 'Medicine Man' (Official Video HD),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The New Roses 'Medicine Man' (Official Video HD).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE NEW ROSES - 'Whiskey Nightmare' official video.f140.m4a,metal,THE NEW ROSES - 'Whiskey Nightmare' official video,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE NEW ROSES - 'Whiskey Nightmare' official video.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE NEW ROSES - Dead Man's Voice (Official Video) _ Napalm Records.f140.m4a,metal,THE NEW ROSES - Dead Man's Voice (Official Video) _ Napalm Records,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE NEW ROSES - Dead Man's Voice (Official Video) _ Napalm Records.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE NEW ROSES - Devil's Toys (Official Video HD).f140.m4a,metal,THE NEW ROSES - Devil's Toys (Official Video HD),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE NEW ROSES - Devil's Toys (Official Video HD).f299.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The New Roses - It's A Long Way (Official Video HD).f140.m4a,metal,The New Roses - It's A Long Way (Official Video HD),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The New Roses - It's A Long Way (Official Video HD).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE NEW ROSES - Thirsty (Official Video) _ Napalm Records.f140.m4a,metal,THE NEW ROSES - Thirsty (Official Video) _ Napalm Records,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\THE NEW ROSES - Thirsty (Official Video) _ Napalm Records.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Pretty Reckless - Going To Hell (Official Music Video).f140.m4a,metal,The Pretty Reckless - Going To Hell (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Pretty Reckless - Going To Hell (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Pretty Reckless - Heaven Knows (Official Music Video).f140.m4a,metal,The Pretty Reckless - Heaven Knows (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Pretty Reckless - Heaven Knows (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Pretty Reckless - Oh My God (Official Music Video).f140.m4a,metal,The Pretty Reckless - Oh My God (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Pretty Reckless - Oh My God (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs  - Southern Dreaming.f140.m4a,metal,The Sheepdogs  - Southern Dreaming,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs  - Southern Dreaming.f136.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs 'Downtown' - Official Music Video.f140.m4a,metal,The Sheepdogs 'Downtown' - Official Music Video,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs 'Downtown' - Official Music Video.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs 'I Don't Know'.f140.m4a,metal,The Sheepdogs 'I Don't Know',C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs 'I Don't Know'.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs - 'How Late How Long' - Official Music Video.f140.m4a,metal,The Sheepdogs - 'How Late How Long' - Official Music Video,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs - 'How Late How Long' - Official Music Video.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs - 'I'm Gonna Be Myself' (Official Lyric Video).f140.m4a,metal,The Sheepdogs - 'I'm Gonna Be Myself' (Official Lyric Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs - 'I'm Gonna Be Myself' (Official Lyric Video).f136.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs - Feeling Good [Official Music Video].f140.m4a,metal,The Sheepdogs - Feeling Good [Official Music Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs - Feeling Good [Official Music Video].f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs - The Way It Is [Official Music Video].f140.m4a,metal,The Sheepdogs - The Way It Is [Official Music Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs - The Way It Is [Official Music Video].f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs - Who.f140.m4a,metal,The Sheepdogs - Who,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Sheepdogs - Who.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Struts - 'I Just Know' (Official Video).f140.m4a,metal,The Struts - 'I Just Know' (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Struts - 'I Just Know' (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Struts - Could Have Been Me (Official Music Video).f140.m4a,metal,The Struts - Could Have Been Me (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Struts - Could Have Been Me (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Struts - Kiss This (2014).f140.m4a,metal,The Struts - Kiss This (2014),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Struts - Kiss This (2014).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Struts - Put Your Money On Me.f140.m4a,metal,The Struts - Put Your Money On Me,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Struts - Put Your Money On Me.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Temperance Movement - Midnight Black.f140.m4a,metal,The Temperance Movement - Midnight Black,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Temperance Movement - Midnight Black.f136.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Temperance Movement - Only Friend (Amazon Artist Lounge Session).f140.m4a,metal,The Temperance Movement - Only Friend (Amazon Artist Lounge Session),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Temperance Movement - Only Friend (Amazon Artist Lounge Session).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Temperance Movement - Take It Back (Official Video).f140.m4a,metal,The Temperance Movement - Take It Back (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Temperance Movement - Take It Back (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Treatment - Let It Begin (Official _ New _ Studio Album _ 2016).f140.m4a,metal,The Treatment - Let It Begin (Official _ New _ Studio Album _ 2016),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Treatment - Let It Begin (Official _ New _ Studio Album _ 2016).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Wild! - 'Road House' [HD] - [Official Video directed by Stuey Kubrick].f140.m4a,metal,The Wild! - 'Road House' [HD] - [Official Video directed by Stuey Kubrick],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Wild! - 'Road House' [HD] - [Official Video directed by Stuey Kubrick].f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Wild! - Livin' Free.f140.m4a,metal,The Wild! - Livin' Free,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Wild! - Livin' Free.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Wild! - Party 'Til You're Dead [Promo Video].f140.m4a,metal,The Wild! - Party 'Til You're Dead [Promo Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Wild! - Party 'Til You're Dead [Promo Video].f136.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Wild! - Ready To Roll [OFFICIAL VIDEO] directed by Stuey Kubrick.f140.m4a,metal,The Wild! - Ready To Roll [OFFICIAL VIDEO] directed by Stuey Kubrick,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\The Wild! - Ready To Roll [OFFICIAL VIDEO] directed by Stuey Kubrick.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\WILDSTREET - Cocked and Ready - Promo Video.f140.m4a,metal,WILDSTREET - Cocked and Ready - Promo Video,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\WILDSTREET - Cocked and Ready - Promo Video.f136.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\WILDSTREET - Easy Does It.f140.m4a,metal,WILDSTREET - Easy Does It,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\WILDSTREET - Easy Does It.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Wildstreet - Poison Kiss.f140.m4a,metal,Wildstreet - Poison Kiss,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Wildstreet - Poison Kiss.f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Wolfmother - Heavy Weight [Live].f140.m4a,metal,Wolfmother - Heavy Weight [Live],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Wolfmother - Heavy Weight [Live].f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Wolfmother - Victorious (Official Video).f140.m4a,metal,Wolfmother - Victorious (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\metal\Wolfmother - Victorious (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\' Kiss Me ' - ' There She Goes ' Version (Official).f140.m4a,pop-rock,' Kiss Me ' - ' There She Goes ' Version (Official),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\' Kiss Me ' - ' There She Goes ' Version (Official).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\(Everything I Do) I Do It For You (Official Music Video).f140.m4a,pop-rock,(Everything I Do) I Do It For You (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\(Everything I Do) I Do It For You (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\10 Seconds CocoCay.f140.m4a,pop-rock,10 Seconds CocoCay,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\10 Seconds CocoCay.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\3 Doors Down - Here Without You (Official Music Video).f140.m4a,pop-rock,3 Doors Down - Here Without You (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\3 Doors Down - Here Without You (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\4 Non Blondes - What's Up (Official Music Video).f140.m4a,pop-rock,4 Non Blondes - What's Up (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\4 Non Blondes - What's Up (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\5 Seconds of Summer - Youngblood (Official Video).f140.m4a,pop-rock,5 Seconds of Summer - Youngblood (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\5 Seconds of Summer - Youngblood (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Adele - Rolling in the Deep (Official Music Video).f140.m4a,pop-rock,Adele - Rolling in the Deep (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Adele - Rolling in the Deep (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Aidan Bissett - Out Of My League.f140.m4a,pop-rock,Aidan Bissett - Out Of My League,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Aidan Bissett - Out Of My League.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Alanis Morissette - Ironic (Official 4K Music Video).f140.m4a,pop-rock,Alanis Morissette - Ironic (Official 4K Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Alanis Morissette - Ironic (Official 4K Music Video).f401.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Alemeda - UR SO FULL OF IT (Official Music Video).f140.m4a,pop-rock,Alemeda - UR SO FULL OF IT (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Alemeda - UR SO FULL OF IT (Official Music Video).f401.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\alt-J (∆) Breezeblocks.f140.m4a,pop-rock,alt-J (∆) Breezeblocks,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\alt-J (∆) Breezeblocks.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Amy Macdonald - This Is The Life (Official Video).f140.m4a,pop-rock,Amy Macdonald - This Is The Life (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Amy Macdonald - This Is The Life (Official Video).f401.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Angus and Julia Stone - Big Jet Plane [Official Music Video].f140.m4a,pop-rock,Angus and Julia Stone - Big Jet Plane [Official Music Video],C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Angus and Julia Stone - Big Jet Plane [Official Music Video].f399.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Arctic Monkeys - Do I Wanna Know (Official Video).f140.m4a,pop-rock,Arctic Monkeys - Do I Wanna Know (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Arctic Monkeys - Do I Wanna Know (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Arctic Monkeys - I Bet You Look Good On The Dancefloor (Official Video).f140.m4a,pop-rock,Arctic Monkeys - I Bet You Look Good On The Dancefloor (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Arctic Monkeys - I Bet You Look Good On The Dancefloor (Official Video).f399.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Arctic Monkeys - R U Mine (Official Video).f140.m4a,pop-rock,Arctic Monkeys - R U Mine (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Arctic Monkeys - R U Mine (Official Video).f398.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Avril Lavigne - Complicated (Official Video).f140.m4a,pop-rock,Avril Lavigne - Complicated (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Avril Lavigne - Complicated (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Avril Lavigne - I'm With You (Official Video).f140.m4a,pop-rock,Avril Lavigne - I'm With You (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Avril Lavigne - I'm With You (Official Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Avril Lavigne - When You're Gone (Official Video).f140.m4a,pop-rock,Avril Lavigne - When You're Gone (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Avril Lavigne - When You're Gone (Official Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Avril Lavigne - Wish You Were Here (Official Video).f140.m4a,pop-rock,Avril Lavigne - Wish You Were Here (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Avril Lavigne - Wish You Were Here (Official Video).f398.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Beck - Loser (Official Music Video).f140.m4a,pop-rock,Beck - Loser (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Beck - Loser (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\blink-182 - All The Small Things (Official Music Video).f140.m4a,pop-rock,blink-182 - All The Small Things (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\blink-182 - All The Small Things (Official Music Video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Blur - Girls And Boys (Official Music Video).f140.m4a,pop-rock,Blur - Girls And Boys (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Blur - Girls And Boys (Official Music Video).f135.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Blur - Song 2 (Official Music Video).f140.m4a,pop-rock,Blur - Song 2 (Official Music Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Blur - Song 2 (Official Music Video).f401.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\boygenius - $20 (official music video).f140.m4a,pop-rock,boygenius - $20 (official music video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\boygenius - $20 (official music video).f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Brendan The Navigator -Animal (Official Video).f140.m4a,pop-rock,Brendan The Navigator -Animal (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Brendan The Navigator -Animal (Official Video).f298.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Bryan Adams - Please Forgive Me.f140.m4a,pop-rock,Bryan Adams - Please Forgive Me,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Bryan Adams - Please Forgive Me.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Carly Rae Jepsen - Call Me Maybe.f140.m4a,pop-rock,Carly Rae Jepsen - Call Me Maybe,C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\Carly Rae Jepsen - Call Me Maybe.f137.mp4
C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\CHARLIE WINSTON - Like A Hobo (Official Video).f140.m4a,pop-rock,CHARLIE WINSTON - Like A Hobo (Official Video),C:\\Users\\tatbo\\PycharmProjects\\Multimodal\\data\\pop-rock\CHARLIE WINSTON - Like A Hobo (Official Video).f135.mp4
